0.1042965820,0.9777173060,0.8403017060,0.7154697920,0.3106310630,0.0020359260,0.6575959580,0.8899005610,0.5276758990,0.1190135040
0.4073635710,0.5894054480,0.0627913800,0.7732726430,0.0753862800,0.8026247960,0.3993735850,0.0688915880,0.0109488330,0.4442771480
0.6927222990,0.7595166570,0.1732711850,0.0977340800,0.0674923170,0.5496817940,0.6783620720,0.9063973060,0.9133058940,0.1079603810
0.3216554810,0.9962981220,0.0739918880,0.2531979930,0.5934774260,0.9416095370,0.0654814950,0.2426474870,0.2681575320,0.0315109860
0.6368142100,0.5172501980,0.8209181450,0.2764986370,0.0918359150,0.0849035950,0.0846015270,0.3917862060,0.4011098800,0.6612807290
0.5792091410,0.8268339340,0.2619316870,0.6255037120,0.5357002870,0.1786816030,0.5678715850,0.8700765590,0.7267695130,0.6560747600
0.6685920900,0.3122646450,0.7976036880,0.3483446350,0.4066545590,0.9733043850,0.1647842280,0.6754493850,0.9543853970,0.3707232390
0.2896444320,0.9098162250,0.7039228740,0.4410303420,0.4261125980,0.8230599390,0.0867012810,0.5005064410,0.6965830310,0.3017666750
0.4232662890,0.2821141460,0.1044251390,0.8234696600,0.3854885510,0.9774033150,0.2418329580,0.8134821170,0.6468703570,0.8210311870
0.2241152850,0.7063861010,0.7289973000,0.1146666960,0.6461391210,0.7932492720,0.9363342960,0.3619182450,0.4558502900,0.5902895850
0.0142308210,0.1615624750,0.2964502140,0.1785427170,0.9477445930,0.8672485150,0.3252146340,0.6002347680,0.9478468410,0.3259772960
0.7797704890,0.8445406590,0.5079476400,0.5803290930,0.3031699010,0.2664908470,0.6679981500,0.6183992330,0.0929597950,0.4010768640
0.2127569570,0.4812921320,0.1108218420,0.3796969220,0.4454841480,0.8446985080,0.8745318390,0.0902357300,0.9093662760,0.8559037080
0.4584409830,0.7494671600,0.0376968780,0.7570221630,0.1083838800,0.1865821620,0.0097556290,0.7856525210,0.9808807440,0.6441028840
0.1782534650,0.1554617360,0.9693912670,0.0723567070,0.8877156080,0.8423184620,0.7826642790,0.0260789960,0.5204350540,0.4409790450
0.0357714450,0.0764756190,0.2042486330,0.9704586240,0.7604218080,0.4175466730,0.9893150430,0.4845846970,0.6789713790,0.7196559930
0.8474559760,0.4002389510,0.2425802140,0.3689083850,0.1310014510,0.1864241690,0.7760545520,0.3451284870,0.1053601390,0.4575655690
0.0805790010,0.0300937890,0.7751099870,0.3213459380,0.3884886380,0.7680188850,0.6101382230,0.5417435210,0.5620535750,0.6537111310
0.6926589640,0.3134613080,0.2287783710,0.5291418070,0.3419456040,0.2031768050,0.2630682160,0.1306016380,0.6086498660,0.2749693520
0.3393543440,0.0298343510,0.1194448070,0.7716445540,0.1220689420,0.8607773090,0.6709275650,0.6091129660,0.5271846300,0.0702850370
0.0922124110,0.8986839460,0.4908052900,0.8571158810,0.0679646500,0.7151934640,0.3924467070,0.6150737260,0.3533340260,0.8141796480
0.9916290910,0.7770592830,0.8908830240,0.2721274260,0.9051582190,0.8729959840,0.8414413230,0.5391884200,0.4407277590,0.2136564970
0.5844582650,0.4537703650,0.5366055770,0.1940015100,0.3034145070,0.8737973840,0.6339967520,0.1078045920,0.8059712620,0.7760476900
0.0536310270,0.6492320250,0.3735151470,0.9687674820,0.8084742640,0.0161183970,0.3785179130,0.5271641700,0.1420504010,0.3960498630
0.3204402680,0.5719932950,0.3328380090,0.9981895710,0.0256805320,0.0588858260,0.3013569010,0.5110931400,0.3339437130,0.2537525560
0.0274671850,0.8575939580,0.9904766330,0.8690971190,0.2435554360,0.6368438290,0.5840371330,0.8673030080,0.3354338870,0.8289279050
0.3857295130,0.3634174210,0.0213260030,0.6167054940,0.9462358730,0.4389110960,0.5755719630,0.3443745530,0.0838386630,0.6613079370
0.7794609100,0.8219049600,0.0870756840,0.4346371460,0.3054713970,0.0188562070,0.7062297710,0.8254053820,0.3096702260,0.6860772270
0.2340072660,0.0714508740,0.6251704600,0.8472111810,0.5773419130,0.3025349450,0.9326158930,0.4565960620,0.2494798920,0.7003525660
0.1315105030,0.1920315610,0.7504271630,0.7682151150,0.0485083370,0.7760181910,0.0318133140,0.0316780840,0.0331130580,0.7334482490
0.5970282730,0.9409860830,0.0580375600,0.7160072830,0.0622488840,0.2466077230,0.2493569350,0.7924901410,0.1303815610,0.6600175390
0.8387073490,0.4446209960,0.6351571070,0.8273673770,0.0553707280,0.9383494840,0.6193013960,0.8906816130,0.3872412610,0.1861383940
0.8639699290,0.1734119980,0.6247247780,0.0702076970,0.7769873910,0.4999437360,0.1713704180,0.1011277520,0.4369515220,0.4986697260
0.7330857920,0.8013679140,0.1713377930,0.7902649930,0.8475154280,0.9003159910,0.1879763020,0.9187290850,0.0128535830,0.7107779940
0.7781122970,0.5853198550,0.4037712120,0.5424555230,0.4211261610,0.9333384560,0.4804817430,0.1526012060,0.1916729280,0.4476688670
0.2949601230,0.7785652440,0.1269207640,0.7701814370,0.1248044600,0.6684983760,0.1349258090,0.2247222320,0.3853357150,0.6881921960
0.7249094730,0.9348375940,0.1963288650,0.0860787880,0.1418683110,0.8585488810,0.0796040000,0.3689330020,0.3104784690,0.7194985500
0.1920646190,0.2678461560,0.7297014630,0.4801766200,0.4567217820,0.9062220290,0.5917307230,0.4568017950,0.2713336080,0.7085960240
0.0013600510,0.4831526790,0.6755513020,0.3450878010,0.2658020840,0.0862080720,0.3794273270,0.7395384460,0.5603777750,0.4956642320
0.5013794970,0.6598644010,0.6038167380,0.1225745850,0.5620598250,0.0067934450,0.3761408500,0.1188560110,0.7367397660,0.8203042800
0.3138675120,0.2208707490,0.7384288290,0.9386917390,0.9780755570,0.0488735530,0.3305175850,0.5131135900,0.5848762840,0.8654237400
0.1305528910,0.4017528790,0.0351484480,0.2786635450,0.0355991330,0.0775180270,0.3902063570,0.5915512280,0.4440441650,0.3358752570
0.6688582280,0.7090740340,0.9415571840,0.4851305840,0.9156447260,0.9294780420,0.1638755230,0.4172268610,0.6238166560,0.6411219940
0.9899346280,0.6306053400,0.5049506950,0.1602965160,0.9364473470,0.5754174050,0.0758585930,0.8548860900,0.0005271850,0.2731309590
0.2261833100,0.9055781800,0.9638421780,0.9037619920,0.7161221310,0.4126688330,0.6648992840,0.5492540490,0.2901288120,0.1917487130
0.9032873290,0.8950728710,0.3283830570,0.5723419690,0.4479870840,0.3317235740,0.9229627860,0.4485167870,0.6709234690,0.7881289940
0.0208769640,0.9623958270,0.8325242380,0.5283984700,0.7666600910,0.4603475090,0.3842883030,0.8411760990,0.6124152610,0.0336004220
0.3239558700,0.6438511080,0.2269962730,0.6666284390,0.5557691140,0.3279170430,0.4872262330,0.1150615490,0.8698835230,0.2648645250
0.0275059540,0.7556922780,0.0760481170,0.3444597770,0.8543470990,0.3061326510,0.3635507120,0.4857638330,0.2107945070,0.7395123500
0.9613944620,0.0653289710,0.6517285610,0.0861203570,0.0774414350,0.3003966720,0.2343136710,0.6308805370,0.0490826200,0.4800969770
0.0454396640,0.6642673550,0.7858471020,0.3368977700,0.4516081000,0.4471729190,0.5059702480,0.7198182800,0.7213940330,0.6089601330
0.9976616100,0.2422666080,0.5769081180,0.5719159600,0.0814213370,0.1824713390,0.6601973220,0.1249467250,0.6194110070,0.7950918150
0.5672369390,0.2046696510,0.4001377670,0.0735058250,0.2032324620,0.2743043070,0.3300780910,0.0878133950,0.9082121950,0.0395222330
0.1425817990,0.1570921390,0.3237062170,0.7957548370,0.0930058380,0.9686527170,0.7432185810,0.8868096990,0.3873270350,0.1242326190
0.4744208040,0.6768025960,0.9713711290,0.5412928210,0.2321225090,0.1723901370,0.6189924650,0.3227434870,0.6894887560,0.1234417710
0.1096545100,0.9681184620,0.3601990810,0.4250386520,0.8843723240,0.5652205390,0.6894685740,0.0712694980,0.0672780260,0.8583373580
0.9669127430,0.5694609460,0.2677843150,0.3026962820,0.6797503320,0.0597209000,0.9806412670,0.9888514540,0.7103749360,0.1735786460
0.9115967240,0.2113734430,0.3191802300,0.9350154360,0.3479455260,0.4858042700,0.7750507920,0.8998134810,0.6901904830,0.9428056740
0.5490074520,0.9527204130,0.7050019230,0.9074705650,0.7580593070,0.2786478740,0.2971889080,0.1895972800,0.9770040330,0.4159055970
0.0710894570,0.8050771060,0.5106236610,0.9331065030,0.7181573720,0.6848768180,0.9560586290,0.0064273690,0.2622685060,0.0378691410
0.9459208720,0.8748838240,0.9198749840,0.4919527920,0.1141250260,0.1935570720,0.4771081890,0.8644967310,0.0603899970,0.9493488140
0.9443188950,0.0241798470,0.3965616550,0.3617967220,0.1922472460,0.7185709520,0.2370977900,0.2678369680,0.3138065800,0.9445395460
0.7617632620,0.4124742480,0.4664638080,0.1052409900,0.5349395720,0.8161486180,0.4642083840,0.2573625390,0.4296965630,0.4902527270
0.9906083040,0.6941976390,0.0522335670,0.9412590950,0.2028330460,0.7306084810,0.0392363700,0.4731326430,0.2619686290,0.1870065350
0.8205849340,0.7688597130,0.9881059570,0.0629647360,0.6415230570,0.8372901320,0.2549252750,0.7938340570,0.8095638140,0.3632354860
0.4354479130,0.3647675420,0.6387601910,0.5237455970,0.3817827320,0.2246878690,0.5824143530,0.1550428810,0.9901010800,0.1805471350
0.2822168830,0.0578077540,0.6482749620,0.1944505160,0.3129093500,0.7359988490,0.7295906010,0.2356640990,0.4001706310,0.4035647110
0.9972120940,0.9431079250,0.6895167140,0.1599642670,0.3259940410,0.9024198050,0.4832144140,0.7148470440,0.1587579340,0.7944001980
0.1638533220,0.9068297070,0.4400738980,0.2799146660,0.7269488120,0.1454067140,0.5986612300,0.1529275250,0.6669579130,0.0700032190
0.5827482030,0.0654573580,0.2724684240,0.0046212350,0.9485749070,0.7795967870,0.3822369360,0.1571953590,0.3179641380,0.3511463830
0.9633092000,0.2552645460,0.2328286270,0.8772758590,0.8883741800,0.4809998190,0.5839939900,0.4093883310,0.2401461920,0.6294636710
0.9408346750,0.9247927700,0.2889516640,0.8504117360,0.0651294100,0.6256878000,0.9138276320,0.2983907330,0.7151441580,0.9448665060
0.5610982370,0.0974801950,0.3277323470,0.9988367130,0.4281750940,0.8366818660,0.5867621820,0.1370751250,0.0818178380,0.5211809580
0.0599155150,0.9397230120,0.8984934610,0.5845066130,0.8285312850,0.1104790800,0.0980851210,0.8850640320,0.8762621190,0.8394104390
0.9549478780,0.3484882770,0.2238160780,0.2210406370,0.7004356180,0.2227273460,0.4860225490,0.9418326370,0.4099986200,0.8922366310
0.0733128580,0.8535547390,0.9802541470,0.5032301180,0.6741295490,0.7918581460,0.6859709720,0.6150080580,0.8814767490,0.6150171260
0.6317264050,0.8838121040,0.6124684340,0.0663551270,0.5528225690,0.6056985540,0.2851386980,0.7969581710,0.7850563910,0.4936586560
0.1045574320,0.4302531390,0.7797613970,0.2187652770,0.7835491400,0.3160930480,0.0512994300,0.6791010460,0.0661950130,0.7581256640
0.5994394300,0.0724398920,0.9423063930,0.2400191430,0.1150233200,0.6194910310,0.8782565830,0.4550779770,0.4876661350,0.6342606800
0.0625977590,0.4644856290,0.8730572920,0.0832294470,0.1838744730,0.0588207110,0.5064598600,0.5468206120,0.7323333070,0.6999341820
0.5645301330,0.5081876310,0.4004391920,0.8868699080,0.7317795360,0.6923935510,0.2752797390,0.0138496870,0.7617926190,0.9529071090
0.1614035480,0.5728551790,0.9699818100,0.4738570850,0.1650016380,0.3331517710,0.3618011160,0.3392928360,0.8124217800,0.6957689000
0.5444598820,0.0001664160,0.5918004870,0.9620173040,0.1715270490,0.8296708190,0.4506702610,0.2266516670,0.4283027740,0.9765408510
0.0769656760,0.5351186510,0.4649485190,0.2016335890,0.6129265750,0.2760892540,0.0062418000,0.9274172260,0.4413028180,0.0358329340
0.6437887760,0.1433120330,0.4538703150,0.2578270990,0.4526280550,0.6417545770,0.2647029650,0.5476846480,0.7827576630,0.9594919610
0.7748117700,0.9177580380,0.9093638530,0.1595386270,0.4182985750,0.1349932640,0.3895073500,0.0561563000,0.0122174350,0.9811803430
0.6616316190,0.2305284490,0.6727919160,0.6533110100,0.2046627850,0.1435644870,0.9893165530,0.3852876660,0.4027369600,0.5843368670
0.9651620370,0.8155766110,0.6732729700,0.6814637030,0.6888834090,0.0582585420,0.5169312060,0.6466159460,0.0819665900,0.4110703650
0.1664126400,0.9594918110,0.1218003350,0.5580332760,0.8206907700,0.1699579740,0.0526759560,0.9629802670,0.9995825780,0.2510401410
0.5802089470,0.9394969090,0.3097480670,0.3021371510,0.2582685140,0.5992837180,0.8589821810,0.9665087380,0.4661673710,0.6488468040
0.2245065170,0.0595449750,0.3705210920,0.7146315540,0.4548336060,0.6146906960,0.4160878950,0.6925648420,0.3730054090,0.2409775840
0.5053010040,0.3791379860,0.4429205070,0.6512427400,0.5803783550,0.2827292960,0.7196245340,0.3422902690,0.1524480530,0.4319179550
0.4750785370,0.8993926810,0.5106399590,0.3218317200,0.2522041760,0.5733168470,0.5458182790,0.9159027080,0.6257658390,0.8676970880
0.9161817680,0.3833167600,0.4691519730,0.8534516160,0.1529937720,0.7888886910,0.1691636080,0.2012377740,0.1064979290,0.0152216380
0.9644484030,0.9555716130,0.8584383550,0.2142292010,0.6825823650,0.9637025810,0.6214847090,0.5341075120,0.3487535980,0.2545873390
0.5323056290,0.5439835380,0.8310106390,0.5549814980,0.7674742090,0.3949452400,0.4976094430,0.5565885050,0.8065929820,0.7357982990
0.8588055910,0.6176502710,0.4538372470,0.3824480510,0.9918694140,0.6390505050,0.3742151120,0.4576455670,0.4264160900,0.7567758340
0.0012898290,0.9424781250,0.7107149380,0.3407308600,0.6310646070,0.2894702820,0.8621458520,0.5124136610,0.8901404720,0.6646558370
0.9688984160,0.1442303930,0.4491467080,0.4236784020,0.2912160460,0.8635898510,0.6489464560,0.8198008060,0.3972864590,0.5524166930
0.4524038320,0.7237789750,0.4395716660,0.1421239640,0.2655974460,0.3758340690,0.9046787110,0.7562963650,0.8561027190,0.2250118460
0.5545543560,0.4742163440,0.0442191880,0.6491254750,0.8995450200,0.2761868320,0.3217659380,0.1898854850,0.0510186110,0.4749685810
0.4387395310,0.2223574060,0.6960240750,0.0825278760,0.9262371090,0.5220580420,0.6367538710,0.7229451880,0.0022967420,0.3029358160
0.4956153580,0.8180158340,0.5794555490,0.2077499700,0.3340294470,0.8226937720,0.5593492330,0.4293934180,0.9383012380,0.2688364410
0.3598727440,0.3359155590,0.0748632500,0.4430889600,0.9183090480,0.9101306410,0.9919755160,0.9212545040,0.7434563490,0.7162830060
0.2475338490,0.1247377890,0.0040383290,0.2394980890,0.6174706930,0.6187415450,0.9545468620,0.1672287440,0.0814785510,0.7073595610
0.9329624660,0.8395478080,0.6697040980,0.9670134020,0.0819838460,0.0191201190,0.6196008280,0.2427658300,0.2516610150,0.6761249200
0.9252932480,0.4682974130,0.4695634750,0.0442582910,0.6673001690,0.0107150420,0.7640175440,0.4060839990,0.4895374790,0.4288595280
0.8473743640,0.0753094320,0.6004416660,0.6642921930,0.7610025740,0.2787545620,0.3681973500,0.5184198580,0.2299586830,0.8767916150
0.8733717160,0.9864433740,0.3463039560,0.1712848340,0.3770347440,0.8587712520,0.7611533300,0.0774218370,0.3241403750,0.8847262060
0.3659737260,0.7223508780,0.5528894260,0.7860774160,0.6243754880,0.9270933770,0.9098055110,0.1731844910,0.8513947460,0.3114096530
0.7313106120,0.3374579400,0.2788276150,0.6233354670,0.1379163540,0.3812979830,0.0454581940,0.3668356450,0.2228411000,0.6705172330
0.3450642580,0.2879283370,0.5222142400,0.3303587110,0.3550213150,0.3621238520,0.4805749620,0.7711398620,0.9896083500,0.5198270960
0.6329148460,0.4106981540,0.5974202750,0.5900738360,0.5346556780,0.3872502630,0.3077276610,0.6449131020,0.4738053860,0.9935205810
0.0205227910,0.7271300220,0.7451304370,0.2371603720,0.0773851200,0.8795092910,0.3162181270,0.1736975170,0.9176335640,0.7656011500
0.4421640530,0.1848179180,0.9707109470,0.1127219380,0.8632579050,0.0902629150,0.1147851250,0.2319778280,0.8491310630,0.0236902670
0.6727239840,0.5967289920,0.6698108490,0.4755325690,0.5205772110,0.1083335770,0.2507737010,0.3654029760,0.4164421080,0.3612665810
0.8183058570,0.4179428720,0.5834230990,0.1308424340,0.4326325670,0.0050276330,0.1872821660,0.4049945370,0.9584791400,0.0750040240
0.8624303990,0.6913727280,0.8349855770,0.9466085650,0.7378005870,0.6156140570,0.5512464920,0.1141297390,0.2095957980,0.0578798080
0.7913677050,0.4370106870,0.2667809170,0.3355920210,0.5298585550,0.0965294700,0.3251849870,0.1384525490,0.8840430030,0.7709865420
0.8483382560,0.5554543610,0.9559754910,0.5060419370,0.6724255130,0.4225150150,0.7474494610,0.2996089820,0.5393974540,0.3650395550
0.9161918840,0.7464627230,0.1597476220,0.3586567080,0.9774884360,0.1949094430,0.0830345240,0.6854076510,0.5581485460,0.1167676490
0.2080453910,0.3908303820,0.2341347250,0.9814050610,0.8665498330,0.7850285030,0.6193295900,0.6338436700,0.0098074830,0.9547010860
0.9519855260,0.2662950120,0.8094848290,0.9721075280,0.5320677460,0.8921678890,0.0839223390,0.8054098740,0.5178395830,0.2543095330
0.3379403650,0.5437683240,0.6678230460,0.3875320590,0.6381627560,0.9754742480,0.9212659890,0.1384316230,0.6714758420,0.5723842450
0.7771308910,0.5550456560,0.8253481560,0.2710887850,0.8001169540,0.5681421140,0.9395603930,0.2418985560,0.2784066170,0.5995360800
0.9384875790,0.8459689900,0.6773794310,0.1840500100,0.2213954530,0.2775143260,0.8941620920,0.1793704850,0.1554771740,0.9541928380
0.2859886120,0.0155652750,0.5731456570,0.2335392590,0.4496760360,0.5155053700,0.3039634400,0.0847982610,0.8408930090,0.5454795970
0.0369643650,0.9872292070,0.2063569640,0.8949124430,0.1088885030,0.2848212280,0.4486943980,0.9904754980,0.6969120180,0.0788102920
0.7081230950,0.8814689360,0.0294958230,0.0832296070,0.5204324630,0.7740571320,0.5481017080,0.0176621840,0.9762034860,0.9555234990
0.2623507450,0.9707235670,0.5477846980,0.0383283300,0.3079166100,0.9685107570,0.6999191030,0.2918143410,0.6551508840,0.3694880990
0.0613036800,0.1896666530,0.1950459640,0.3079256730,0.3395100990,0.4541435940,0.1346437490,0.7659658410,0.0591507610,0.0455645800
0.9153375740,0.7019059780,0.5885079560,0.8514318410,0.2396428500,0.4256251550,0.1743120830,0.0079515770,0.6156614410,0.9790671590
0.9665912780,0.9440493570,0.2711032420,0.9911756800,0.3074834510,0.4766672410,0.7680048390,0.6826462520,0.8562872670,0.8974877700
0.5027788450,0.0757129910,0.0226228120,0.1245842680,0.1799498440,0.3245025030,0.7556711470,0.5862883820,0.6446484110,0.9569236120
0.6536572630,0.0184544920,0.0627883390,0.4750721310,0.1793038380,0.4846460220,0.0373875070,0.8939948670,0.9252183640,0.3025249460
0.1963193120,0.4065417590,0.7118435630,0.5402402420,0.9707595380,0.9867964540,0.7986357190,0.3785252820,0.4202405870,0.3588020020
0.6574218150,0.5294200080,0.2298656870,0.4012530310,0.2054278870,0.6918488400,0.6969064390,0.0324624950,0.3832589080,0.7652576550
0.4531326390,0.9201818250,0.1102765080,0.2970570070,0.9774773570,0.4914630560,0.3359628870,0.0281097990,0.9453910990,0.9265642110
0.5711484020,0.8573158090,0.9221360170,0.2968397050,0.1561925900,0.0431892190,0.2603743320,0.4462865660,0.2528047020,0.7582616400
0.3570523760,0.3859100860,0.6458391820,0.2905393550,0.9297601300,0.1345321560,0.5942556980,0.3491262130,0.4277367460,0.8832852620
0.0521158370,0.6957706250,0.5608870580,0.6342582400,0.5569035100,0.8245848350,0.0366354980,0.1427848610,0.6586688600,0.8995346350
0.2202075220,0.8172535490,0.5545243600,0.8044112350,0.9511381900,0.9396192630,0.2841524800,0.4143745700,0.8155430010,0.1801396230
0.5470261880,0.3994107570,0.6040260480,0.1810895050,0.4498136630,0.4274336550,0.5482939690,0.1067937710,0.6297272310,0.2659064780
0.2169811930,0.2017791810,0.1587944480,0.5736732350,0.4483307260,0.3687783020,0.1618842310,0.4142030700,0.3915053470,0.1536781920
0.8122278940,0.0556567220,0.5681670670,0.2213488300,0.8752821090,0.9097816860,0.5493611990,0.0692336400,0.7959059430,0.1795925360
0.6551391260,0.9940963180,0.2636633040,0.2819980900,0.2786045280,0.1869885670,0.5378885140,0.3026764380,0.6714763340,0.7757288070
0.2930132970,0.4755712300,0.6288165510,0.7300414000,0.3549477210,0.2582691760,0.0578967200,0.1073111900,0.4514265800,0.1358147400
0.7791070910,0.1408881340,0.3027681150,0.4795576920,0.7604476790,0.3425275420,0.3418395990,0.9517263800,0.7351968840,0.2316501370
0.0381249590,0.7913140170,0.2599938450,0.2927150230,0.7902225010,0.5379435010,0.5475691940,0.0662929690,0.8913568600,0.6358413960
0.6234875470,0.0381057050,0.1613304970,0.2137747710,0.8250021030,0.3655700370,0.8990326880,0.9516153600,0.0699104520,0.7297875120
0.7349806320,0.0577078510,0.7757039940,0.6912852030,0.5003788560,0.0173604640,0.0773736460,0.1928846140,0.3535685260,0.4953029570
0.6060855480,0.7823789870,0.8067967890,0.6104450070,0.9829932800,0.3617983530,0.9092102310,0.6733766130,0.2985384500,0.9038218000
0.3969435290,0.4771108180,0.5239040330,0.4626442610,0.9838275680,0.3021130280,0.3852424640,0.7801810900,0.6442951460,0.9222984950
0.0053228170,0.7262184850,0.8065677720,0.8846887430,0.7987356470,0.8137880680,0.8349694100,0.8586451650,0.5061712240,0.2343457230
0.1868692250,0.9407866750,0.4632617630,0.9853115160,0.4431001560,0.4853730390,0.0130909540,0.3393667440,0.0383888230,0.8952368380
0.6994490200,0.6501798100,0.3185634570,0.7412237970,0.6845449920,0.5359229680,0.9105996540,0.8191600620,0.9459639630,0.3746587780
0.1901330460,0.7609710140,0.0148546970,0.8713811370,0.2539705120,0.2729826700,0.7622240450,0.8066344120,0.2510463040,0.4532556180
0.3732933500,0.2022549180,0.3201417560,0.1157234900,0.1526663430,0.8932652050,0.4372534280,0.2962896640,0.0602983770,0.1365274000
0.6150200210,0.7924496400,0.6877116090,0.4923134680,0.3921855400,0.8504714730,0.3272581770,0.6618402190,0.7657211900,0.7683568110
0.2920706970,0.6531712480,0.2268972230,0.1058962950,0.5026211980,0.7163690450,0.3944018980,0.7656423580,0.2482788810,0.6016584320
0.6013138650,0.7213539790,0.9452065350,0.2038279970,0.5723465850,0.1866726270,0.2843649770,0.0746759400,0.5503116970,0.3657033100
0.5264595410,0.7550253730,0.7847564560,0.4224508230,0.9008773840,0.6157015580,0.5172372750,0.7614482040,0.3964596100,0.3964491750
0.4463307750,0.7150655400,0.6679458810,0.7764560830,0.5653789160,0.1595993780,0.2743375470,0.6608088530,0.9181154210,0.4342502220
0.0897226390,0.1806726400,0.5996856250,0.1194317890,0.2634428900,0.4631450820,0.0660493030,0.0187941810,0.3793496890,0.2973531600
0.5426589700,0.8335739580,0.0499755850,0.8787688950,0.5185040280,0.9258097330,0.4997153690,0.4358902890,0.8648839830,0.5810507250
0.2956523980,0.3938165580,0.7021328830,0.8941076250,0.1978197740,0.8485202860,0.0144428330,0.9835196670,0.1138114100,0.0226950550
0.3119034830,0.0401112450,0.5651373810,0.8786651460,0.2483858570,0.4848515840,0.9421585810,0.0029593240,0.0377025180,0.8059051470
0.7771863660,0.3463988730,0.4543239770,0.5343879080,0.1158253500,0.6486197670,0.9803834450,0.9721525780,0.9770328380,0.1430876980
0.4472675000,0.5356741780,0.6320604210,0.9471987600,0.7738864660,0.4633736000,0.1252812370,0.8946696270,0.2965133260,0.1408872810
0.9732138460,0.6933540890,0.8259517940,0.5333568800,0.3283794680,0.7407241970,0.1901306140,0.6393983700,0.5994188140,0.9394957350
